substrate_flux,o2_flux,growth_rate
-5.0,-10.5,0.7438450297897731
-5.0,-11.0,0.7654527285490901
-5.0,-11.5,0.7870604273084104
-5.0,-12.0,0.8086681260677478
-5.0,-12.5,0.8302758248270726
-5.0,-13.0,0.8518835235863987
-5.0,-13.5,0.8734912223457277
-5.0,-14.0,0.8950989211050497
-5.0,-14.5,0.9167066198643734
-5.0,-15.0,0.938314318623702
-5.0,-15.5,0.9599220173830227
-5.0,-16.0,0.9815297161423476
-5.0,-16.5,1.0031374149016752
-5.0,-17.0,1.0247451136609964
-5.0,-17.5,1.046163677897303
-5.0,-18.0,1.0628236438650385
-5.0,-18.5,1.0793152974461155
-5.0,-19.0,1.0958069510272224
-5.0,-19.5,1.112298604608312
-5.0,-20.0,1.1287902581894138
-5.5,0.0,0.24150155709717616
-5.5,-0.5,0.2671079609134166
-5.5,-1.0,0.2920454261439253
-5.5,-1.5,0.3169828913744279
-5.5,-2.0,0.3419203566049364
-5.5,-2.5,0.3668578218354392
-5.5,-3.0,0.3917952870659558
-5.5,-3.5,0.4167327522964615
-5.5,-4.0,0.4416702175269664
-5.5,-4.5,0.4666076827574729
-5.5,-5.0,0.4915451479879802
-5.5,-5.5,0.5164826132184881
-5.5,-6.0,0.5414200784489925
-5.5,-6.5,0.5663575436794942
-5.5,-7.0,0.5912950089100032
-5.5,-7.5,0.6141988372338176
-5.5,-8.0,0.6358065359931342
-5.5,-8.5,0.6574142347524619
-5.5,-9.0,0.6790219335117857
-5.5,-9.5,0.7006296322711117
-5.5,-10.0,0.722237331030441
-5.5,-10.5,0.7438450297897687
-5.5,-11.0,0.7654527285490834
-5.5,-11.5,0.7870604273084163
-5.5,-12.0,0.8086681260677376
-5.5,-12.5,0.830275824827063
-5.5,-13.0,0.8518835235863995
-5.5,-13.5,0.8734912223457133
-5.5,-14.0,0.8950989211050426
-5.5,-14.5,0.9167066198643672
-5.5,-15.0,0.9383143186236969
-5.5,-15.5,0.95992201738302
-5.5,-16.0,0.9815297161423513
-5.5,-16.5,1.003137414901677
-5.5,-17.0,1.0247451136610042
-5.5,-17.5,1.0463528124203252
-5.5,-18.0,1.0672637044445554
-5.5,-18.5,1.0837553580256565
-5.5,-19.0,1.10024701160675
-5.5,-19.5,1.1167386651878508
-5.5,-20.0,1.1332303187689485
-6.0,0.0,0.2415015570971818
-6.0,-0.5,0.2671079609134232
-6.0,-1.0,0.29204542614394485
-6.0,-1.5,0.3169828913744369
-6.0,-2.0,0.34192035660494274
-6.0,-2.5,0.3668578218354485
-6.0,-3.0,0.39179528706595523
-6.0,-3.5,0.41673275229645407
-6.0,-4.0,0.44167021752696656
-6.0,-4.5,0.46660768275747316
-6.0,-5.0,0.49154514798797727
-6.0,-5.5,0.516482613218484
-6.0,-6.0,0.541420078448989
-6.0,-6.5,0.5663575436794892
-6.0,-7.0,0.5912950089099988
-6.0,-7.5,0.6141988372338205
-6.0,-8.0,0.6358065359931521
-6.0,-8.5,0.6574142347524724
-6.0,-9.0,0.6790219335117981
-6.0,-9.5,0.7006296322711211
-6.0,-10.0,0.7222373310304542
-6.0,-10.5,0.7438450297897757
-6.0,-11.0,0.7654527285490977
-6.0,-11.5,0.7870604273084209
-6.0,-12.0,0.808668126067747
-6.0,-12.5,0.8302758248270721
-6.0,-13.0,0.851883523586404
-6.0,-13.5,0.873491222345733
-6.0,-14.0,0.8950989211050567
-6.0,-14.5,0.9167066198643813
-6.0,-15.0,0.9383143186237068
-6.0,-15.5,0.9599220173830286
-6.0,-16.0,0.9815297161423578
-6.0,-16.5,1.0031374149016863
-6.0,-17.0,1.024745113661013
-6.0,-17.5,1.0463528124203374
-6.0,-18.0,1.0679605111796566
-6.0,-18.5,1.088195418605198
-6.0,-19.0,1.1046870721862843
-6.0,-19.5,1.12117872576738
