gene_id,gene_name,wild_type_growth,knockout_growth,growth_ratio,growth_drop,is_essential,reactions,orth_2011_essential,our_essential
b3456,livM,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,"['VALabcpp', 'LEUabcpp', 'THRabcpp', 'ILEabcpp', 'ALAabcpp']",False,False
b3455,livG,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,"['VALabcpp', 'LEUabcpp', 'THRabcpp', 'ILEabcpp', 'ALAabcpp']",False,False
b3454,livF,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,"['VALabcpp', 'LEUabcpp', 'THRabcpp', 'ILEabcpp', 'ALAabcpp']",False,False
b3671,ilvB,0.9823718127269814,-2.9201738750230583e-16,-2.972574983515561e-16,0.9823718127269817,True,"['ACLS', 'ACHBS']",False,True
b4208,cycA,0.9823718127269814,0.9817353444718268,0.9993521106296934,0.0006364682551546208,False,"['DSERt2pp', 'BALAt2pp', 'GLYt2pp_copy1', 'ALAt2pp_copy1', 'DALAt2pp']",False,False
b4111,proP,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,"['PROt2rpp', 'CTBTt2rpp', 'CRNt2rpp', 'GLYBt2pp', 'CRNDt2rpp']",False,False
b0040,caiT,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,"['CRNt7pp', 'CRNt8pp']",True,False
b0078,ilvH,0.9823718127269814,-2.9201738750230583e-16,-2.972574983515561e-16,0.9823718127269817,True,"['ACLS', 'ACHBS']",True,True
b0720,gltA,0.9823718127269814,8.770042420883565e-16,8.927416592439339e-16,0.9823718127269805,True,['CS'],False,True
b0007,yaaJ,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,"['ALAt4pp', 'GLYt4pp']",False,False
b0077,ilvI,0.9823718127269814,-2.9201738750230583e-16,-2.972574983515561e-16,0.9823718127269817,True,"['ACLS', 'ACHBS']",True,True
b0337,codA,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,['CSND'],False,False
b1849,purT,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,"['GART', 'ACKr']",False,False
b0336,codB,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,['CSNt2pp'],False,False
b3846,fadB,0.9823718127269814,0.972036583110848,0.9894793096847478,0.010335229616133423,False,"['HACD2', 'ECOAH4', 'ECOAH6', 'CTECOAI7', 'HACD7', 'ECOAH8', 'CTECOAI8', 'ECOAH2', 'HACD5', 'HACD4', 'HACD6', 'ECOAH3', 'HACD3', 'ECOAH5', 'ECOAH7', 'CTECOAI6', 'ECOAH1', 'HACD1', 'HACD8']",False,False
b0356,frmA,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,"['FALDH2', 'ALCD19', 'ALCD2x']",False,False
b1478,adhP,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,['ALCD2x'],False,False
b3115,tdcD,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,"['PPAKr', 'ACKr']",False,False
b1385,feaB,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,['ALDD19xr'],False,False
b2296,ackA,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,['ACKr'],False,False
b1300,puuC,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,"['ALDD2x', 'GGGABADr']",False,False
b2428,murQ,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,['ACM6PH'],False,False
b3588,aldB,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,"['ALDD3y', 'ALDD2y']",False,False
b2780,pyrG,0.9823718127269814,-5.725802121710918e-17,-5.82854887277005e-17,0.9823718127269815,True,['CTPS2'],False,True
b3794,wecG,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,['ACMAMUT'],False,False
b4084,alsK,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,['ALLK'],False,False
b1819,manZ,0.9823718127269814,0.9720026781193456,0.9894447962845636,0.010369134607635777,False,"['GAMptspp', 'ACMANAptspp', 'FRUpts2pp', 'GLCptspp', 'MANptspp']",False,False
b1817,manX,0.9823718127269814,0.9720026781193456,0.9894447962845636,0.010369134607635777,False,"['GAMptspp', 'ACMANAptspp', 'FRUpts2pp', 'GLCptspp', 'MANptspp']",False,False
b4090,rpiB,0.9823718127269814,0.33443824529626254,0.3404395779311808,0.6479335674307188,False,"['ALLPI', 'RPI']",True,False
b0123,cueO,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,"['CU1Opp', 'FEROpp']",False,False
b0484,copA,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,['CU1abcpp'],False,False
b1818,manY,0.9823718127269814,0.9720026781193456,0.9894447962845636,0.010369134607635777,False,"['GAMptspp', 'ACMANAptspp', 'FRUpts2pp', 'GLCptspp', 'MANptspp']",False,False
b0516,allC,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,['ALLTAMH'],False,False
b2429,murP,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,"['SUCptspp', 'ACMUMptspp']",False,False
b3425,glpE,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,['CYANST'],False,False
b3224,nanT,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,['ACNAMt2pp'],False,False
b1308,pspE,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,['CYANSTpp'],False,False
b0340,cynS,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,['CYNTAH'],False,False
b0341,cynX,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,['CYNTt2pp'],False,False
b0512,allB,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,['ALLTN'],False,False
b0511,ybbW,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,['ALLTNt2rpp'],False,False
b4085,alsE,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,['ALLULPE'],False,False
b4088,alsB,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,"['ALLabcpp', 'RIBabcpp']",False,False
b4311,nanC,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,['ACNAMtex'],False,False
b4087,alsA,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,"['ALLabcpp', 'RIBabcpp']",False,False
b4086,alsC,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,"['ALLabcpp', 'RIBabcpp']",False,False
b1677,lpp,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,"['ALPATE160pp', 'ALPATG160pp']",False,False
b1919,dcyD,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,['CYSDDS'],False,False
b3008,metC,0.9823718127269814,-5.725802121710918e-17,-5.82854887277005e-17,0.9823718127269815,True,"['CYSDS', 'CYSTL']",False,True
b3225,nanA,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,['ACNML'],False,False
b0221,fadE,0.9823718127269814,0.9720365831108498,0.9894793096847498,0.010335229616131536,False,"['ACOAD7f', 'ACOAD5f', 'ACOAD8f', 'ACOAD6f', 'ACOAD4f', 'ACOAD2f', 'ACOAD1f', 'ACOAD3f']",False,False
b3708,tnaA,0.9823718127269814,0.9820823868022777,0.9997053804669942,0.0002894259247037123,False,"['CYSDS', 'TRPAS2', 'SERD_L']",False,False
b2421,cysM,0.9823718127269814,-2.9588420100405464e-16,-3.0119369995226656e-16,0.9823718127269817,True,['CYSS'],False,True
b0657,lnt,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,"['ALPATE160pp', 'ALPATG160pp']",False,False
b3001,gpr,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,['ALR2'],False,False
b1091,fabH,0.9823718127269814,-1.4853629389330487e-10,-1.512017058805674e-10,0.9823718128755177,True,"['ACOATA', 'KAS15', 'OGMEACPS']",False,True
b1781,yeaE,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,['ALR2'],False,False
b2414,cysK,0.9823718127269814,-2.9588420100405464e-16,-3.0119369995226656e-16,0.9823718127269817,True,['CYSS'],False,True
b3957,argE,0.9823718127269814,-5.725802121710918e-17,-5.82854887277005e-17,0.9823718127269815,True,"['NACODA', 'ACODA']",False,True
b2810,csdA,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,['CYSSADS'],False,False
b3201,lptB,0.9823718127269814,6.24172339886189e-16,6.353728107828533e-16,0.9823718127269807,True,"['COLIPAabctex', 'ENLIPAabctex', 'O16A4COLIPAabctex', 'COLIPAPabctex', 'K2L4Aabctex', 'ECA4COLIPAabctex', 'LIPAabctex', 'ACOLIPAabctex', 'CLIPAabctex']",False,True
b1622,malY,0.9823718127269814,-5.725802121710918e-17,-5.82854887277005e-17,0.9823718127269815,True,['CYSTL'],False,True
b0207,dkgB,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,"['DKGLCNR1', 'ALR2']",False,False
b4261,lptF,0.9823718127269814,6.24172339886189e-16,6.353728107828533e-16,0.9823718127269807,True,"['COLIPAabctex', 'ENLIPAabctex', 'O16A4COLIPAabctex', 'COLIPAPabctex', 'K2L4Aabctex', 'ECA4COLIPAabctex', 'LIPAabctex', 'ACOLIPAabctex', 'CLIPAabctex']",False,True
b3012,dkgA,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,"['DKGLCNR1', 'ALR2']",False,False
b0526,cysS,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,['CYSTRS'],False,False
b0886,cydC,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,"['CYSabc2pp', 'GTHRDabc2pp']",False,False
b3945,gldA,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,"['GLYCDx', 'APPLDHr', 'LALDO2x', 'ALR4x']",False,False
b4262,lptG,0.9823718127269814,6.24172339886189e-16,6.353728107828533e-16,0.9823718127269807,True,"['COLIPAabctex', 'ENLIPAabctex', 'O16A4COLIPAabctex', 'COLIPAPabctex', 'K2L4Aabctex', 'ECA4COLIPAabctex', 'LIPAabctex', 'ACOLIPAabctex', 'CLIPAabctex']",False,True
b0887,cydD,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,"['CYSabc2pp', 'GTHRDabc2pp']",False,False
b3200,lptA,0.9823718127269814,6.24172339886189e-16,6.353728107828533e-16,0.9823718127269807,True,"['COLIPAabctex', 'ENLIPAabctex', 'O16A4COLIPAabctex', 'COLIPAPabctex', 'K2L4Aabctex', 'ECA4COLIPAabctex', 'LIPAabctex', 'ACOLIPAabctex', 'CLIPAabctex']",False,True
b3091,uxaA,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,['ALTRH'],False,False
b3199,lptC,0.9823718127269814,6.24172339886189e-16,6.353728107828533e-16,0.9823718127269807,True,"['COLIPAabctex', 'ENLIPAabctex', 'O16A4COLIPAabctex', 'COLIPAPabctex', 'K2L4Aabctex', 'ECA4COLIPAabctex', 'LIPAabctex', 'ACOLIPAabctex', 'CLIPAabctex']",False,True
b1519,tam,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,['ACONMT'],False,False
b3416,malQ,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,"['AMALT2', 'AMALT3', 'AMALT1', 'AMALT4']",False,False
b3223,nanE,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,['AMANAPEr'],False,False
b0979,cbdB,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,"['CYTBD2pp', 'CYTBDpp']",False,False
b0978,cbdA,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,"['CYTBD2pp', 'CYTBDpp']",False,False
b1587,ynfE,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,"['TMAOR1', 'SELR', 'DMSOR1']",False,False
b0734,cydB,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,['CYTBDpp'],False,False
b0733,cydA,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,['CYTBDpp'],False,False
b0429,cyoD,0.9823718127269814,0.8480343418585299,0.8632519081593536,0.1343374708684515,False,['CYTBO3_4pp'],False,False
b3222,nanK,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,['AMANK'],False,False
b0774,bioA,0.9823718127269814,-1.59147344440769e-16,-1.620031666004233e-16,0.9823718127269815,True,['AMAOTr'],False,True
b3833,ubiE,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,"['AMMQLT8', 'OMBZLM']",False,False
b3994,thiC,0.9823718127269814,-5.725802121710918e-17,-5.82854887277005e-17,0.9823718127269815,True,['AMPMS2'],False,True
b0896,dmsC,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,"['TMAOR1', 'TMAOR2', 'DMSOR1', 'DMSOR2']",False,False
b1982,amn,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,['AMPN'],False,False
b0430,cyoC,0.9823718127269814,0.8480343418585299,0.8632519081593536,0.1343374708684515,False,['CYTBO3_4pp'],False,False
b0432,cyoA,0.9823718127269814,0.8480343418585299,0.8632519081593536,0.1343374708684515,False,['CYTBO3_4pp'],False,False
b0894,dmsA,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,"['TMAOR1', 'TMAOR2', 'DMSOR1', 'DMSOR2']",False,False
b0431,cyoB,0.9823718127269814,0.8480343418585299,0.8632519081593536,0.1343374708684515,False,['CYTBO3_4pp'],False,False
b2523,pepB,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,"['AMPTASECG', 'AMPTASEPG']",False,False
b1872,torZ,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,"['DMSOR1pp', 'TMAOR2pp', 'DMSOR2pp', 'TMAOR1pp']",False,False
b0932,pepN,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,"['AMPTASECG', 'AMPTASEPG']",False,False
b2143,cdd,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,"['CYTD', 'DCYTD']",False,False
b1873,torY,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,"['DMSOR1pp', 'TMAOR2pp', 'DMSOR2pp', 'TMAOR1pp']",False,False
b2162,rihB,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,"['URIH', 'CYTDH']",False,False
b0237,pepD,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,"['AMPTASECG', 'LALGP', 'AMPTASEPG']",False,False
b0099,mutT,0.9823718127269814,-3.0748464150930107e-16,-3.1300230475439805e-16,0.9823718127269817,True,"['NTPP1', 'DNTPPA', 'NTPP2']",True,True
b4260,pepA,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,"['AMPTASECG', 'AMPTASEPG']",False,False
b0651,rihA,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,"['URIH', 'CYTDH']",False,False
b1865,nudB,0.9823718127269814,-3.0748464150930107e-16,-3.1300230475439805e-16,0.9823718127269817,True,"['NTPP5', 'DNTPPA']",False,True
b2066,udk,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,"['URIK2', 'CYTDK2']",False,False
b1640,anmK,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,['ANHMK'],False,False
b1263,trpD,0.9823718127269814,-3.0748464150930107e-16,-3.1300230475439805e-16,0.9823718127269817,True,"['ANPRT', 'ANS']",False,True
b3575,yiaK,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,['DOGULNR'],False,False
b1264,trpE,0.9823718127269814,-3.0748464150930107e-16,-3.1300230475439805e-16,0.9823718127269817,True,['ANS'],False,True
b0776,bioF,0.9823718127269814,4.463130200655065e-17,4.543218914502231e-17,0.9823718127269814,True,['AOXSr2'],False,True
b0910,cmk,0.9823718127269814,-5.905457724198313e-17,-6.011428308193472e-17,0.9823718127269815,True,"['CYTK1', 'CYTK2', 'UMPK']",False,True
b3603,lldP,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,"['GLYCLTt2rpp', 'D_LACt2pp', 'L_LACt2rpp']",False,False
b0103,coaE,0.9823718127269814,3.180599124099579e-12,3.237673437789816e-12,0.9823718127238008,True,['DPCOAK'],False,True
b2975,glcA,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,"['GLYCLTt2rpp', 'D_LACt2pp', 'L_LACt2rpp']",False,False
b0049,apaH,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,"['AP5AH', 'GP4GH', 'AP4AH']",True,False
b4129,lysU,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,"['AP4AS', 'LYSTRS']",False,False
b3774,ilvC,0.9823718127269814,-8.823874105498619e-17,-8.982214260611049e-17,0.9823718127269815,True,"['KARA2', 'KARA1', 'DPR']",False,True
b0121,speE,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,"['APCS', 'SPMS']",False,False
b3059,plsY,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,"['APG3PAT120', 'APG3PAT140', 'APG3PAT180', 'APG3PAT160', 'APG3PAT181', 'APG3PAT161', 'APG3PAT141']",False,False
b1189,dadA,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,['DAAD'],False,False
b4042,dgkA,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,"['DAGK180', 'DAGK140', 'DAGK141', 'DAGK181', 'DAGK120', 'DAGK161', 'DAGK160']",False,False
b2871,ygeX,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,['DAPAL'],False,False
b0425,panE,0.9823718127269814,3.1805991240996085e-12,3.237673437789846e-12,0.9823718127238008,True,['DPR'],False,True
b2838,lysA,0.9823718127269814,-3.0748464150930107e-16,-3.1300230475439805e-16,0.9823718127269817,True,['DAPDC'],False,True
b0968,yccX,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,"['APH160', 'APH120', 'APH141', 'APH180', 'APH140', 'APH161', 'APH181']",False,False
b4381,deoC,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,['DRPA'],False,False
b0414,ribD,0.9823718127269814,-3.0748464150930107e-16,-3.1300230475439805e-16,0.9823718127269817,True,"['DHPPDA2', 'APRAUR']",False,True
b0062,araA,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,['ARAI'],True,False
b3809,dapF,0.9823718127269814,-5.725802121710918e-17,-5.82854887277005e-17,0.9823718127269815,True,['DAPE'],False,True
b1185,dsbB,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,"['DSBAO2', 'DSBAO1']",False,False
b0175,cdsA,0.9823718127269814,-1.59147344440769e-16,-1.620031666004233e-16,0.9823718127269815,True,"['DASYN141', 'DASYN161', 'DASYN120', 'DASYN160', 'DASYN180', 'DASYN140', 'DASYN181']",False,True
b3041,ribB,0.9823718127269814,-2.610366676644288e-16,-2.657208444731461e-16,0.9823718127269816,True,['DB4PS'],False,True
b0778,bioD,0.9823718127269814,-1.59147344440769e-16,-1.620031666004233e-16,0.9823718127269815,True,['DBTS'],False,True
b0152,fhuD,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,"['ARBTNabcpp', 'FEOXAMabcpp', 'CPGNabcpp', 'FE3HOXabcpp', 'FECRMabcpp']",False,False
b0153,fhuB,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,"['ARBTNabcpp', 'FEOXAMabcpp', 'CPGNabcpp', 'FE3HOXabcpp', 'FECRMabcpp']",False,False
b0151,fhuC,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,"['ARBTNabcpp', 'FEOXAMabcpp', 'CPGNabcpp', 'FE3HOXabcpp', 'FECRMabcpp']",False,False
b3860,dsbA,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,"['DSBAO2', 'DSBAO1']",False,False
b2893,dsbC,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,"['DSBCGT', 'TDSR1']",False,False
b3722,bglF,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,['ARBTptspp'],False,False
b1734,chbF,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,['DC6PH'],False,False
b2582,trxC,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,"['THIORDXi', 'METSOXR2', 'PAPSR', 'TRDR', 'DSBDR', 'RNDR3', 'RNDR4', 'METSOXR1', 'RNDR1', 'RNDR2']",False,False
b2065,dcd,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,['DCTPD'],False,False
b2344,fadL,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,"['TTDCEAtexi', 'HDCAtexi', 'TTDCAtexi', 'OCDCEAtexi', 'OCDCAtexi', 'DDCAtexi', 'HDCEAtexi']",False,False
b2715,ascF,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,['ARBTptspp'],False,False
b3781,trxA,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,"['THIORDXi', 'METSOXR2', 'PAPSR', 'TRDR', 'DSBDR', 'RNDR3', 'RNDR4', 'METSOXR1', 'RNDR1', 'RNDR2']",False,False
b1900,araG,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,['ARBabcpp'],False,False
b4136,dsbD,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,"['TDSR2', 'DSBDR', 'TDSR1']",False,False
b4460,araH,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,['ARBabcpp'],False,False
b3693,dgoK,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,['DDGALK'],False,False
b3909,kdgT,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,"['DDGLCNt2rpp', 'GLCURt2rpp']",False,False
b0604,dsbG,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,"['TDSR2', 'DSBGGT']",False,False
b3526,kdgK,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,['DDGLK'],False,False
b2601,aroF,0.9823718127269814,-5.725802121710918e-17,-5.82854887277005e-17,0.9823718127269815,True,['DDPA'],False,True
b1901,araF,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,['ARBabcpp'],False,False
b2841,araE,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,['ARBt2rpp'],False,False
b4122,fumB,0.9823718127269814,-5.067140230104986e-14,-5.158067611935069e-14,0.982371812727032,True,"['DTARTD', 'FUM']",False,True
b0754,aroG,0.9823718127269814,-5.725802121710918e-17,-5.82854887277005e-17,0.9823718127269815,True,['DDPA'],False,True
b1528,ydeA,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,"['ARBt3ipp', 'LCTSt3ipp', 'MELIBt3ipp']",False,False
b1098,tmk,0.9823718127269814,3.9674724552240237e-16,4.0386668304444266e-16,0.9823718127269809,True,['DTMPK'],False,True
b1704,aroH,0.9823718127269814,-5.725802121710918e-17,-5.82854887277005e-17,0.9823718127269815,True,['DDPA'],False,True
b2147,preA,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,['DURADx'],False,False
b4477,dgoA,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,['DDPGALA'],False,False
b4115,adiC,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,['ARGAGMt7pp'],False,False
b2146,preT,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,['DURADx'],False,False
b4117,adiA,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,['ARGDC'],False,False
b3648,gmk,0.9823718127269814,-5.725802121710918e-17,-5.82854887277005e-17,0.9823718127269815,True,"['GK1', 'DGK1']",False,True
b1238,tdk,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,"['DURIK1', 'TMDK1']",False,False
b1393,paaF,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,['DHACOAH'],False,False
b2938,speA,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,['ARGDCpp'],False,False
b1605,ydgI,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,['ARGORNt7pp'],False,False
b4382,deoA,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,"['DURIPP', 'TMDPP']",False,False
b3960,argH,0.9823718127269814,-1.59147344440769e-16,-1.620031666004233e-16,0.9823718127269815,True,['ARGSL'],False,True
b3771,ilvD,0.9823718127269814,-8.823874105498619e-17,-8.982214260611049e-17,0.9823718127269815,True,"['DHAD2', 'DHAD1']",False,True
b4384,deoD,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,"['PUNP1', 'PUNP4', 'PUNP3', 'PUNP5', 'PUNP6', 'DURIPP', 'PUNP2']",False,False
b1199,dhaL,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,['DHAPT'],False,False
b3172,argG,0.9823718127269814,-5.725802121710918e-17,-5.82854887277005e-17,0.9823718127269815,True,['ARGSS'],False,True
b3640,dut,0.9823718127269814,0.9822652099291345,0.9998914842664806,0.00010660279784691085,False,['DUTPDP'],False,False
b1876,argS,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,['ARGTRS'],False,False
b1200,dhaK,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,['DHAPT'],False,False
b1198,dhaM,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,['DHAPT'],False,False
b2251,nudI,0.9823718127269814,0.9822652099291345,0.9998914842664806,0.00010660279784691085,False,"['DUTPDP', 'NTPP7', 'NTPP3']",False,False
b0596,entA,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,['DHBD'],False,False
b0594,entE,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,['DHBS'],False,False
b2541,hcaB,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,"['DHCIND', 'DHPPD']",False,False
